Model Type,Textual Feature,Confidence Threshold,Include Rating,Include SentiScore,Shuffle Data,Use Grid Search,Pre_Pipeline_F1,Post_Pipeline_F1,Time Taken
random_forest,lemmatized_comment,0.8,True,True,True,False,0.5,0.5048543689320388,33.761866092681885
random_forest,lemmatized_comment,0.8,True,True,False,False,0.5825242718446602,0.5679611650485437,33.13257026672363
random_forest,lemmatized_comment,0.8,True,False,True,False,0.587378640776699,0.5970873786407767,33.55078339576721
random_forest,lemmatized_comment,0.8,True,False,False,False,0.6067961165048543,0.5825242718446602,34.0154869556427
random_forest,lemmatized_comment,0.8,False,True,True,False,0.5533980582524272,0.558252427184466,34.2354998588562
random_forest,lemmatized_comment,0.8,False,True,False,False,0.558252427184466,0.5436893203883495,33.30716896057129
random_forest,lemmatized_comment,0.8,False,False,True,False,0.6019417475728155,0.6262135922330098,32.774988651275635
random_forest,lemmatized_comment,0.8,False,False,False,False,0.5679611650485437,0.558252427184466,34.50705003738403
random_forest,stopwords_removal_nltk,0.5,True,True,True,False,0.558252427184466,0.5728155339805825,25.10759210586548
random_forest,stopwords_removal_nltk,0.5,True,True,False,False,0.6067961165048543,0.5922330097087378,25.04369306564331
random_forest,stopwords_removal_nltk,0.5,True,False,True,False,0.6116504854368932,0.6067961165048543,24.470482110977173
random_forest,stopwords_removal_nltk,0.5,True,False,False,False,0.5728155339805825,0.5631067961165048,24.317864179611206
random_forest,stopwords_removal_nltk,0.5,False,True,True,False,0.5533980582524272,0.5631067961165048,25.0433988571167
random_forest,stopwords_removal_nltk,0.5,False,True,False,False,0.5436893203883495,0.5533980582524272,25.147670030593872
random_forest,stopwords_removal_nltk,0.5,False,False,True,False,0.5679611650485437,0.587378640776699,24.45733404159546
random_forest,stopwords_removal_nltk,0.5,False,False,False,False,0.5679611650485437,0.558252427184466,24.745359182357788
random_forest,stopwords_removal_nltk,0.6,True,True,True,False,0.5776699029126213,0.6067961165048543,24.901167154312134
random_forest,stopwords_removal_nltk,0.6,True,True,False,False,0.6067961165048543,0.5922330097087378,24.350884199142456
random_forest,stopwords_removal_nltk,0.6,True,False,True,False,0.6262135922330098,0.6310679611650486,24.660424947738647
random_forest,stopwords_removal_nltk,0.6,True,False,False,False,0.5728155339805825,0.558252427184466,25.0363290309906
random_forest,stopwords_removal_nltk,0.6,False,True,True,False,0.5679611650485437,0.5922330097087378,25.21909499168396
random_forest,stopwords_removal_nltk,0.6,False,True,False,False,0.5436893203883495,0.5533980582524272,25.896836042404175
random_forest,stopwords_removal_nltk,0.6,False,False,True,False,0.5679611650485437,0.5679611650485437,24.889795064926147
random_forest,stopwords_removal_nltk,0.6,False,False,False,False,0.5679611650485437,0.558252427184466,23.98306703567505
random_forest,stopwords_removal_nltk,0.7,True,True,True,False,0.587378640776699,0.5825242718446602,24.531396865844727
random_forest,stopwords_removal_nltk,0.7,True,True,False,False,0.6067961165048543,0.5922330097087378,24.4884512424469
random_forest,stopwords_removal_nltk,0.7,True,False,True,False,0.5776699029126213,0.587378640776699,24.172194004058838
random_forest,stopwords_removal_nltk,0.7,True,False,False,False,0.5728155339805825,0.558252427184466,24.37911581993103
random_forest,stopwords_removal_nltk,0.7,False,True,True,False,0.5533980582524272,0.558252427184466,24.12390899658203
random_forest,stopwords_removal_nltk,0.7,False,True,False,False,0.5436893203883495,0.5533980582524272,24.916112899780273
random_forest,stopwords_removal_nltk,0.7,False,False,True,False,0.558252427184466,0.5776699029126213,24.796483993530273
random_forest,stopwords_removal_nltk,0.7,False,False,False,False,0.5679611650485437,0.558252427184466,24.673511028289795
random_forest,stopwords_removal_nltk,0.8,True,True,True,False,0.5728155339805825,0.5776699029126213,24.839720964431763
random_forest,stopwords_removal_nltk,0.8,True,True,False,False,0.6067961165048543,0.5922330097087378,24.12243366241455
random_forest,stopwords_removal_nltk,0.8,True,False,True,False,0.5097087378640777,0.5242718446601942,24.08719801902771
random_forest,stopwords_removal_nltk,0.8,True,False,False,False,0.5728155339805825,0.558252427184466,24.583520889282227
random_forest,stopwords_removal_nltk,0.8,False,True,True,False,0.5388349514563107,0.558252427184466,24.690036058425903
random_forest,stopwords_removal_nltk,0.8,False,True,False,False,0.5436893203883495,0.5533980582524272,24.4515540599823
random_forest,stopwords_removal_nltk,0.8,False,False,True,False,0.5485436893203883,0.5679611650485437,24.516695022583008
random_forest,stopwords_removal_nltk,0.8,False,False,False,False,0.5679611650485437,0.558252427184466,24.372511863708496
random_forest,stopwords_removal_lemmatization,0.5,True,True,True,False,0.529126213592233,0.5339805825242718,26.414012908935547
random_forest,stopwords_removal_lemmatization,0.5,True,True,False,False,0.6213592233009708,0.6067961165048543,22.29122495651245
random_forest,stopwords_removal_lemmatization,0.5,True,False,True,False,0.5631067961165048,0.5728155339805825,22.068477869033813
random_forest,stopwords_removal_lemmatization,0.5,True,False,False,False,0.6213592233009708,0.6019417475728155,22.31477689743042
random_forest,stopwords_removal_lemmatization,0.5,False,True,True,False,0.5679611650485437,0.558252427184466,22.36756992340088
random_forest,stopwords_removal_lemmatization,0.5,False,True,False,False,0.5776699029126213,0.5679611650485437,22.261053800582886
random_forest,stopwords_removal_lemmatization,0.5,False,False,True,False,0.5485436893203883,0.5631067961165048,22.070520877838135
random_forest,stopwords_removal_lemmatization,0.5,False,False,False,False,0.558252427184466,0.5533980582524272,22.137060165405273
random_forest,stopwords_removal_lemmatization,0.6,True,True,True,False,0.529126213592233,0.5194174757281553,22.311246871948242
random_forest,stopwords_removal_lemmatization,0.6,True,True,False,False,0.6213592233009708,0.6067961165048543,22.213343858718872
random_forest,stopwords_removal_lemmatization,0.6,True,False,True,False,0.5825242718446602,0.5922330097087378,22.13672184944153
random_forest,stopwords_removal_lemmatization,0.6,True,False,False,False,0.6213592233009708,0.6019417475728155,22.240542888641357
random_forest,stopwords_removal_lemmatization,0.6,False,True,True,False,0.5048543689320388,0.5,22.30466318130493
random_forest,stopwords_removal_lemmatization,0.6,False,True,False,False,0.5776699029126213,0.5631067961165048,22.201629877090454
random_forest,stopwords_removal_lemmatization,0.6,False,False,True,False,0.5485436893203883,0.558252427184466,22.706026792526245
random_forest,stopwords_removal_lemmatization,0.6,False,False,False,False,0.558252427184466,0.5533980582524272,23.085550785064697
random_forest,stopwords_removal_lemmatization,0.7,True,True,True,False,0.5485436893203883,0.558252427184466,22.925416946411133
random_forest,stopwords_removal_lemmatization,0.7,True,True,False,False,0.6213592233009708,0.7267961165048543,22.98044991493225
random_forest,stopwords_removal_lemmatization,0.7,True,False,True,False,0.5776699029126213,0.5970873786407767,23.29554009437561
random_forest,stopwords_removal_lemmatization,0.7,True,False,False,False,0.6213592233009708,0.6019417475728155,22.520952939987183
random_forest,stopwords_removal_lemmatization,0.7,False,True,True,False,0.558252427184466,0.5679611650485437,22.81914496421814
random_forest,stopwords_removal_lemmatization,0.7,False,True,False,False,0.5776699029126213,0.5631067961165048,22.794582843780518
random_forest,stopwords_removal_lemmatization,0.7,False,False,True,False,0.587378640776699,0.7270873786407767,22.727107048034668
random_forest,stopwords_removal_lemmatization,0.7,False,False,False,False,0.558252427184466,0.6233980582524272,22.687066793441772
random_forest,stopwords_removal_lemmatization,0.8,True,True,True,False,0.5970873786407767,0.6262135922330098,22.59639596939087
random_forest,stopwords_removal_lemmatization,0.8,True,True,False,False,0.6213592233009708,0.6067961165048543,22.49218511581421
random_forest,stopwords_removal_lemmatization,0.8,True,False,True,False,0.6456310679611651,0.6310679611650486,22.46976375579834
random_forest,stopwords_removal_lemmatization,0.8,True,False,False,False,0.6213592233009708,0.6019417475728155,22.795294761657715
random_forest,stopwords_removal_lemmatization,0.8,False,True,True,False,0.4854368932038835,0.5,23.41076111793518
random_forest,stopwords_removal_lemmatization,0.8,False,True,False,False,0.5776699029126213,0.5631067961165048,22.563374042510986
random_forest,stopwords_removal_lemmatization,0.8,False,False,True,False,0.5339805825242718,0.5436893203883495,22.651262998580933
random_forest,stopwords_removal_lemmatization,0.8,False,False,False,False,0.558252427184466,0.5533980582524272,22.715168952941895
